LINK_IMAGE,FEC_ELECTION_YR,CMTE_NM,CMTE_ID,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,ADDRESS,CMTE_CITY,CMTE_ST,CMTE_ZIP,TRES_NM,CAND_ID,CAND_NAME,CAND_ELECTION_YR,FORM_TP_CD,RPT_TP,RPT_YR,RECEIPT_DT,INDV_ITEM_CONTB,INDV_UNITEM_CONTB,INDV_CONTB,INDV_REF,PTY_CMTE_CONTB,OTH_CMTE_CONTB,OTH_CMTE_REF,CAND_CNTB,TTL_CONTB,TTL_CONTB_REF,CAND_LOAN,CAND_LOAN_REPYMNT,OTH_LOANS,OTH_LOAN_REPYMTS,TTL_LOANS,TTL_LOAN_REPYMTS,TRANF_FROM_OTHER_AUTH_CMTE,TRANF_FROM_NONFED_ACCT_PER,TRANF_FROM_NONFED_LEVIN_PER,TTL_NONFED_TRANF_PER,OTHER_RECEIPTS,TTL_RECEIPTS,TTL_FED_RECEIPTS_PER,OP_EXP_PER,SHARED_FED_OP_EXP_PER,SHARED_NONFED_OP_EXP_PER,TTL_OP_EXP_PER,OFFSETS_TO_OP_EXP,SHARED_FED_ACTVY_FED_SHR_PER,SHARED_FED_ACTVY_NONFED_PER,NON_ALLOC_FED_ELECT_ACTVY_PER,TTL_FED_ELECT_ACTVY_PER,FED_CAND_CMTE_CONTB_PER,FED_CAND_CONTB_REF_PER,INDT_EXP_PER,COORD_EXP_BY_PTY_CMTE_PER,LOANS_MADE_PER,LOAN_REPYMTS_RECEIVED_PER,TRANF_TO_OTHER_AUTH_CMTE,FNDRSG_DISB,OFFSETS_TO_FNDRSG,EXEMPT_LEGAL_ACCTG_DISB,OFFSETS_TO_LEGAL_ACCTG,TTL_OFFSETS_TO_OP_EXP,OTHER_DISB_PER,TTL_FED_DISB_PER,TTL_DISB,NET_CONTB,NET_OP_EXP,COH_BOP,COH_COP,DEBTS_OWED_BY_CMTE,DEBTS_OWED_TO_CMTE,CVG_START_DT,TIME_STAMP,CVG_END_DT,POL_PTY_CMTE_CONTB,CAND_ID,COH_BOY,COH_COY,EXP_PRIOR_YRS_SUBJECT_LIM_PER,EXP_SUBJECT_LIMITS_PER,FED_FUNDS_PER,ITEM_CONVN_EXP_DISB_PER,ITEM_OTHER_DISB_PER,ITEM_OTHER_INCOME_PER,ITEM_OTHER_REF_REB_RET_PER,ITEM_REF_REB_RET_PER,OTHER_FED_OP_EXP_PER,SUBTTL_CONVN_EXP_DISB_PER,SUBTTL_OTHER_REF_REB_RET_PER,SUBTTL_REF_REB_RET_PER,TTL_COMMUNICATION_COST,TTL_EXP_SUBJECT_LIMITS,UNITEM_CONVN_EXP_DISB_PER,UNITEM_OTHER_DISB_PER,UNITEM_OTHER_INCOME_PER,UNITEM_OTHER_REF_REB_RET_PER,UNITEM_REF_REB_RET_PER
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00839365tabIndex=3","2024","ELDER FOR PRESIDENT 24","C00839365","P","P","Q","6500 TOWN CENTER DRIVE SUITE 1500","COSTA MESA","CA","92626","SATTERFIELD, DAVID","P40012593","ELDER, LARRY","2024","F3P","Q2","2023","14-JUL-23","315027","138304","453331.11","2600","0","0","0","0","453331.11","2600","0","0","0","0","0","0","14200","","","","0","467531.11","","140314.33","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","142914.33","450731.11","140314.33","0","324616.78","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P40012593","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00839365tabIndex=3","2024","ELDER FOR PRESIDENT 24","C00839365","P","P","Q","6500 TOWN CENTER DRIVE SUITE 1500","COSTA MESA","CA","92626","SATTERFIELD, DAVID","P40012593","ELDER, LARRY","2024","F3P","Q3","2023","14-OCT-23","193753","764984","958736.55","250","0","0","0","0","958736.55","250","0","0","0","0","0","0","11677.51","","","","0","970414.06","","1049829.57","","","","0","","","","","","","","","","","0","0","0","0","0","0","450","","1050529.57","1409217.66","1190143.9","324616.78","244501.27","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P40012593","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00839365tabIndex=3","2024","ELDER FOR PRESIDENT 24","C00839365","P","P","Q","6500 TOWN CENTER DRIVE SUITE 1500","COSTA MESA","CA","92626","SATTERFIELD, DAVID","P40012593","ELDER, LARRY","2024","F3P","YE","2023","31-JAN-24","-80913","14790","-66123.06","33100","0","3300","0","0","-62823.06","33100","0","0","0","0","0","0","0","","","","0","-62823.06","","145881.88","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","178981.88","1313494.6","1336025.78","244501.27","2696.33","149395.5","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P40012593","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00839365tabIndex=3","2024","ELDER FOR PRESIDENT 24","C00839365","P","P","Q","6500 TOWN CENTER DRIVE SUITE 1500","COSTA MESA","CA","92626","SATTERFIELD, DAVID","P40012593","ELDER, LARRY","2024","F3P","Q1","2024","15-APR-24","0","453","452.85","1.04","0","0","0","0","452.85","1.04","0","0","0","0","0","0","0","","","","0","452.85","","511.66","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","512.7","1313946.41","1336537.44","2696.33","2636.48","149395.5","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P40012593","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00839845tabIndex=3","2024","PHILLIP DRAKE UNITING AMERICA 2024","C00839845","P","P","Q","125 HUSKEY CT","SPARTANBURG","SC","29303","DRAKE, PHIL","P40012734","DRAKE, PHILLIP JOSEPH","2024","F3P","Q2","2023","14-JUL-23","120000","0","120000","0","0","0","0","0","120000","0","0","0","0","0","0","0","0","","","","0","120000","","112200","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","112200","120000","112200","0","7800","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P40012734","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00839845tabIndex=3","2024","PHILLIP DRAKE UNITING AMERICA 2024","C00839845","P","P","Q","125 HUSKEY CT","SPARTANBURG","SC","29303","DRAKE, PHIL","P40012734","DRAKE, PHILLIP JOSEPH","2024","F3P","Q3","2023","14-OCT-23","33000","0","33000","0","0","0","0","0","33000","0","0","0","0","0","0","0","0","","","","0","33000","","460000","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","460000","153000","572200","7800","-419200","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P40012734","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00839845tabIndex=3","2024","PHILLIP DRAKE UNITING AMERICA 2024","C00839845","P","P","Q","125 HUSKEY CT","SPARTANBURG","SC","29303","DRAKE, PHIL","P40012734","DRAKE, PHILLIP JOSEPH","2024","F3P","YE","2023","21-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","303000","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","303000","153000","875200","-419200","-722200","0","0","2023-10-15","2023-12-31T00:00:00-05:00","2023-12-31","0","P40012734","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840058tabIndex=3","2024","KEITH JACOBS FOR PRESIDENT","C00840058","P","P","Q","8023 KISMET DR","CHARLESTOWN","IN","47111","JACOBS, KEITH S","P40012445","JACOBS, KEITH S","2024","F3P","Q2","2023","11-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","5840","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","5840","0","840","0","-5840","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P40012445","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840058tabIndex=3","2024","KEITH JACOBS FOR PRESIDENT","C00840058","P","P","Q","8023 KISMET DR","CHARLESTOWN","IN","47111","JACOBS, KEITH S","P40012445","JACOBS, KEITH S","2024","F3P","Q3","2023","05-OCT-23","0","0","0","0","0","0","0","0","0","0","6630","0","0","0","6630","0","0","","","","0","6630","","1062.47","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","1062.47","0","840","-5840","-272.47","6630","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P40012445","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840058tabIndex=3","2024","KEITH JACOBS FOR PRESIDENT","C00840058","P","P","Q","8023 KISMET DR","CHARLESTOWN","IN","47111","JACOBS, KEITH S","P40012445","JACOBS, KEITH S","2024","F3P","YE","2023","07-JAN-24","0","0","0","0","0","0","0","500","500","0","0","0","0","0","0","0","0","","","","0","500","","246","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","246","0","840","-272.47","-18.47","6630","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P40012445","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840058tabIndex=3","2024","KEITH JACOBS FOR PRESIDENT","C00840058","P","P","Q","8023 KISMET DR","CHARLESTOWN","IN","47111","JACOBS, KEITH S","P40012445","JACOBS, KEITH S","2024","F3P","Q1","2024","06-APR-24","0","0","0","0","0","0","0","200","200","0","0","0","0","0","0","0","0","","","","0","200","","96","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","96","0","840","-18.47","85.53","6630","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P40012445","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840371tabIndex=3","2024","PAR2024 OR PIERLUISI ALLEN REESE 2024","C00840371","P","P","T","12106 STABLEWAY COURT","HOUSTON","TX","77065","ALLEN-REESE, POGO MOCHELLO MR","P60005121","ALLEN-REESE, POGO MOCHELLO MR","2024","F3P","Q2","2023","07-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","17578.19","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P60005121","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","Q3","2023","25-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","25043346.92","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M11","2023","25-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-10-01","2023-10-31T00:00:00-05:00","2023-10-31","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","YE","2023","19-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","32876.7","-32876.7","-32876.7","25043346.92","25043346.92","2023-12-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M2","2024","08-FEB-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2024-01-01","2024-01-31T00:00:00-05:00","2024-01-31","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M3","2024","04-MAR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2024-02-01","2024-02-29T00:00:00-05:00","2024-02-29","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M4","2024","01-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2024-03-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M5","2024","01-MAY-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2024-04-01","2024-04-30T00:00:00-05:00","2024-04-30","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M6","2024","29-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","32876.7","-32876.7","-32876.7","0","0","2024-05-01","2024-05-31T00:00:00-05:00","2024-05-31","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M7","2024","29-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","32876.7","-32876.7","-32876.7","0","0","2024-06-01","2024-06-30T00:00:00-05:00","2024-06-30","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M8","2024","29-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","32876.7","-32876.7","-32876.7","0","0","2024-07-01","2024-07-31T00:00:00-05:00","2024-07-31","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00840389tabIndex=3","2024","JOSEPH LUIZ GONZAGA","C00840389","P","P","M","2158 TABLE ROCK RD APT 28","MEDFORD","OR","97501","GONZAGA, JOSEPH LUIZ","P40012841","GONZAGA, JOSEPH LUIZ","2024","F3P","M9","2024","29-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","32876.7","-32876.7","-32876.7","0","0","2024-08-01","2024-08-31T00:00:00-05:00","2024-08-31","0","P40012841","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00841189tabIndex=3","2024","SHONDRA IRVING","C00841189","P","P","Q","13601 MOORING POINTE DR","PEARLAND","TX","77584","IRVING, SHONDRA","P40013922","IRVING, SHONDRA Y","2024","F3P","Q2","2023","15-JUL-23","0","0","0","0","0","0","0","5056.02","5056.02","0","0","0","0","0","0","0","0","","","","0","8442.56","","5056.02","","","","3386.54","","","","","","","","","","","0","0","0","0","0","3386.54","0","","5056.02","6305.96","2919.42","7844","11230.54","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P40013922","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00841189tabIndex=3","2024","SHONDRA IRVING","C00841189","P","P","Q","13601 MOORING POINTE DR","PEARLAND","TX","77584","IRVING, SHONDRA","P40013922","IRVING, SHONDRA Y","2024","F3P","Q1","2024","03-MAY-24","0","0","","0","0","0","0","187.45","0","0","1300","0","0","0","1300","0","0","","","","0","1300","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","1867.7","937.32","0","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P40013922","","","","","187.45","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00841635tabIndex=3","2024","KANDY KAYE HORN FOR PRESIDENT","C00841635","P","P","T","303 SOUTH CENTER STREET","FORNEY","TX","75126","HORN, KANDY KAYE BSS.","P40013294","HORN, KANDY KAYE BSS.","2024","F3P","Q2","2023","14-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P40013294","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00841635tabIndex=3","2024","KANDY KAYE HORN FOR PRESIDENT","C00841635","P","P","T","303 SOUTH CENTER STREET","FORNEY","TX","75126","HORN, KANDY KAYE BSS.","P40013294","HORN, KANDY KAYE BSS.","2024","F3P","TER","2023","28-AUG-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P40013294","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842039tabIndex=3","2024","MIKE PENCE FOR PRESIDENT","C00842039","P","P","M","10201 N ILLINOIS STREET MERIDIAN TOWER, SUITE 400","CARMEL","IN","46290","REISNER, MICHELE","P40013435","PENCE, MIKE","2024","F3P","Q2","2023","15-JUL-23","813548","346885","1160432.79","0","0","8300","0","0","1168732.79","0","0","0","0","0","0","0","0","","","","0","1168732.79","","74343.04","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","74343.04","1168732.79","74343.04","0","1094389.75","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P40013435","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842039tabIndex=3","2024","MIKE PENCE FOR PRESIDENT","C00842039","P","P","M","10201 N ILLINOIS STREET MERIDIAN TOWER, SUITE 400","CARMEL","IN","46290","REISNER, MICHELE","P40013435","PENCE, MIKE","2024","F3P","Q3","2023","15-OCT-23","1700806","1484055","3184861.18","1300","0","20500","0","150000","3355361.18","1300","0","0","0","0","0","0","0","","","","0","3356995.85","","3268634.05","","","","1634.67","","","","","","","","","","","0","0","0","0","0","1634.67","0","","3269934.05","4522793.97","3341342.42","1094389.75","1181451.55","621445.4","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P40013435","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842039tabIndex=3","2024","MIKE PENCE FOR PRESIDENT","C00842039","P","P","M","10201 N ILLINOIS STREET MERIDIAN TOWER, SUITE 400","CARMEL","IN","46290","REISNER, MICHELE","P40013435","PENCE, MIKE","2024","F3P","YE","2023","31-JAN-24","411954","266296","678249.87","7600","0","6000","0","-100000","584249.87","7600","0","0","0","0","0","0","0","","","","0","584249.87","","1056590.58","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","1064190.58","5099443.84","4397933","1181451.55","701510.84","1498130.72","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P40013435","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842039tabIndex=3","2024","MIKE PENCE FOR PRESIDENT","C00842039","P","P","M","10201 N ILLINOIS STREET MERIDIAN TOWER, SUITE 400","CARMEL","IN","46290","REISNER, MICHELE","P40013435","PENCE, MIKE","2024","F3P","M2","2024","20-FEB-24","31283","18896","50179.23","735","0","0","0","0","50179.23","735","0","0","0","0","0","0","0","","","","0","50179.23","","144826.1","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","145561.1","5148888.07","4542759.1","701510.84","606128.97","1418091.43","0","2024-01-01","2024-01-31T00:00:00-05:00","2024-01-31","0","P40013435","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842039tabIndex=3","2024","MIKE PENCE FOR PRESIDENT","C00842039","P","P","M","10201 N ILLINOIS STREET MERIDIAN TOWER, SUITE 400","CARMEL","IN","46290","REISNER, MICHELE","P40013435","PENCE, MIKE","2024","F3P","M3","2024","20-MAR-24","34958","30498","65455.81","3300","0","0","0","0","65455.81","3300","0","0","0","0","0","0","0","","","","0","65455.81","","69298.54","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","72598.54","5211043.88","4612057.64","606128.97","598986.24","1421076.08","0","2024-02-01","2024-02-29T00:00:00-05:00","2024-02-29","0","P40013435","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842039tabIndex=3","2024","MIKE PENCE FOR PRESIDENT","C00842039","P","P","M","10201 N ILLINOIS STREET MERIDIAN TOWER, SUITE 400","CARMEL","IN","46290","REISNER, MICHELE","P40013435","PENCE, MIKE","2024","F3P","M4","2024","20-APR-24","51734","42955","94689.61","1785","0","0","0","0","94689.61","1785","0","0","0","0","0","0","0","","","","0","94689.61","","107969.15","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","109754.15","5303948.49","4720026.79","598986.24","583921.7","1362932.47","0","2024-03-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P40013435","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842062tabIndex=3","2024","IMPERATO FOR PRESIDENT 2024","C00842062","P","P","T","529 S FLAGLER DR 29F","WEST PALM BEACH","MI","33401","BIGGS, RICHARD EDWARD MR","P80002975","IMPERATO, DANIEL J","2024","F3P","M8","2023","17-AUG-23","0","0","0","0","0","0","0","282000","282000","0","0","0","0","0","0","0","0","","","","0","282000","","24931.37","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","24931.37","282000","24931.37","0","257068.63","0","0","2023-07-01","2023-07-31T00:00:00-05:00","2023-07-31","0","P80002975","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842062tabIndex=3","2024","IMPERATO FOR PRESIDENT 2024","C00842062","P","P","T","529 S FLAGLER DR 29F","WEST PALM BEACH","MI","33401","BIGGS, RICHARD EDWARD MR","P80002975","IMPERATO, DANIEL J","2024","F3P","M9","2023","12-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","319000","27051.21","2023-08-01","2023-08-31T00:00:00-05:00","2023-08-31","0","P80002975","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00842062tabIndex=3","2024","IMPERATO FOR PRESIDENT 2024","C00842062","P","P","T","529 S FLAGLER DR 29F","WEST PALM BEACH","MI","33401","BIGGS, RICHARD EDWARD MR","P80002975","IMPERATO, DANIEL J","2024","F3P","M10","2023","28-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","356000","27051.21","2023-09-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P80002975","","","","","0","","","","","","","","","","","","","","","",""
